decade,country,temperature,avg.temp,sd.temp,zscore.temp
1500.0,Austria,5.931,5.76365,0.22393520561936991,0.7473143829132889
1510.0,Austria,5.646,5.76365,0.22393520561936991,-0.5253751846414622
1520.0,Austria,6.002,5.76365,0.22393520561936991,1.064370380444471
1530.0,Austria,6.211,5.76365,0.22393520561936991,1.997676063317957
1540.0,Austria,5.937,5.76365,0.22393520561936991,0.7741078474933899
1550.0,Austria,6.016,5.76365,0.22393520561936991,1.1268884644647055
1560.0,Austria,5.634,5.76365,0.22393520561936991,-0.5789621138016602
1570.0,Austria,5.567,5.76365,0.22393520561936991,-0.8781558016127777
1580.0,Austria,5.731,5.76365,0.22393520561936991,-0.14580110309004551
1590.0,Austria,5.542,5.76365,0.22393520561936991,-0.989795237363196
1600.0,Austria,5.722,5.76365,0.22393520561936991,-0.18599129996019306
1610.0,Austria,5.904,5.76365,0.22393520561936991,0.6267437923028383
1620.0,Austria,5.77,5.76365,0.22393520561936991,0.028356416680603215
1630.0,Austria,5.858,5.76365,0.22393520561936991,0.42132723052207033
1640.0,Austria,5.672,5.76365,0.22393520561936991,-0.4092701714610296
1650.0,Austria,5.741,5.76365,0.22393520561936991,-0.10114532878987978
1660.0,Austria,5.856,5.76365,0.22393520561936991,0.412396075662038
1670.0,Austria,5.722,5.76365,0.22393520561936991,-0.18599129996019306
1680.0,Austria,5.678,5.76365,0.22393520561936991,-0.3824767068809286
1690.0,Austria,5.133,5.76365,0.22393520561936991,-2.816216406240012
1500.0,Belgium,9.368,9.0797,0.2822054309597138,1.0215962145716317
1510.0,Belgium,8.919,9.0797,0.2822054309597138,-0.5694433287605333
1520.0,Belgium,9.367,9.0797,0.2822054309597138,1.0180526966577534
1530.0,Belgium,9.588,9.0797,0.2822054309597138,1.80117015562525
1540.0,Belgium,9.165,9.0797,0.2822054309597138,0.3022620780539669
1550.0,Belgium,9.379,9.0797,0.2822054309597138,1.0605749116243102
1560.0,Belgium,8.96,9.0797,0.2822054309597138,-0.4241590942914479
1570.0,Belgium,8.865,9.0797,0.2822054309597138,-0.7607932961100597
1580.0,Belgium,8.979,9.0797,0.2822054309597138,-0.35683225392773177
1590.0,Belgium,8.889,9.0797,0.2822054309597138,-0.6757488661769404
1600.0,Belgium,9.029,9.0797,0.2822054309597138,-0.17965635823372417
1610.0,Belgium,9.227,9.0797,0.2822054309597138,0.5219601887145373
1620.0,Belgium,8.963,9.0797,0.2822054309597138,-0.4135285405498134
1630.0,Belgium,9.341,9.0797,0.2822054309597138,0.9259212308968653
1640.0,Belgium,9.066,9.0797,0.2822054309597138,-0.04854619542015755
1650.0,Belgium,9.098,9.0797,0.2822054309597138,0.06484637782400579
1660.0,Belgium,9.11,9.0797,0.2822054309597138,0.10736859279056234
1670.0,Belgium,8.893,9.0797,0.2822054309597138,-0.6615747945214152
1680.0,Belgium,9.152,9.0797,0.2822054309597138,0.25619634517352596
1690.0,Belgium,8.236,9.0797,0.2822054309597138,-2.989666063940642
1500.0,Bulgaria,10.132,10.1263,0.1403312247205835,0.040618187515633404
1510.0,Bulgaria,10.133,10.1263,0.1403312247205835,0.047744185325390764
1520.0,Bulgaria,10.22,10.1263,0.1403312247205835,0.6677059947746355
1530.0,Bulgaria,10.252,10.1263,0.1403312247205835,0.8957379246869975
1540.0,Bulgaria,10.264,10.1263,0.1403312247205835,0.9812498984041239
1550.0,Bulgaria,10.185,10.1263,0.1403312247205835,0.41829607143298864
1560.0,Bulgaria,10.047,10.1263,0.1403312247205835,-0.5650916263140713
1570.0,Bulgaria,10.123,10.1263,0.1403312247205835,-0.023515792772220805
1580.0,Bulgaria,10.211,10.1263,0.1403312247205835,0.6035720144867813
1590.0,Bulgaria,10.001,10.1263,0.1403312247205835,-0.8928875255630997
1600.0,Bulgaria,10.119,10.1263,0.1403312247205835,-0.05201978401126291
1610.0,Bulgaria,10.216,10.1263,0.1403312247205835,0.6392020035355808
1620.0,Bulgaria,10.302,10.1263,0.1403312247205835,1.2520378151750555
1630.0,Bulgaria,9.942,10.1263,0.1403312247205835,-1.3133213963390118
1640.0,Bulgaria,10.031,10.1263,0.1403312247205835,-0.6791075912702523
1650.0,Bulgaria,10.07,10.1263,0.1403312247205835,-0.4011936766895634
1660.0,Bulgaria,10.205,10.1263,0.1403312247205835,0.5608160276282118
1670.0,Bulgaria,10.298,10.1263,0.1403312247205835,1.2235338239360134
1680.0,Bulgaria,9.71,10.1263,0.1403312247205835,-2.9665528882036307
1690.0,Bulgaria,10.065,10.1263,0.1403312247205835,-0.4368236657383755
1500.0,Croatia,10.145,10.0374,0.19452192407892838,0.5531510163159828
1510.0,Croatia,9.947,10.0374,0.19452192407892838,-0.4647291066446597
1520.0,Croatia,10.239,10.0374,0.19452192407892838,1.0363870342872021
1530.0,Croatia,10.408,10.0374,0.19452192407892838,1.905183704895015
1540.0,Croatia,10.244,10.0374,0.19452192407892838,1.0620910777963042
1550.0,Croatia,10.255,10.0374,0.19452192407892838,1.118639973516345
1560.0,Croatia,9.922,10.0374,0.19452192407892838,-0.5932493241901878
1570.0,Croatia,9.86,10.0374,0.19452192407892838,-0.9119794637031217
1580.0,Croatia,10.039,10.0374,0.19452192407892838,0.008225293922913362
1590.0,Croatia,9.823,10.0374,0.19452192407892838,-1.1021893856705092
1600.0,Croatia,10.011,10.0374,0.19452192407892838,-0.13571734972808872
1610.0,Croatia,10.179,10.0374,0.19452192407892838,0.7279385121779146
1620.0,Croatia,10.118,10.0374,0.19452192407892838,0.4143491813668085
1630.0,Croatia,10.032,10.0374,0.19452192407892838,-0.027760366989834875
1640.0,Croatia,9.916,10.0374,0.19452192407892838,-0.6240941764011175
1650.0,Croatia,10.003,10.0374,0.19452192407892838,-0.17684381934265553
1660.0,Croatia,10.139,10.0374,0.19452192407892838,0.5223061641050533
1670.0,Croatia,10.098,10.0374,0.19452192407892838,0.31153300733038236
1680.0,Croatia,9.817,10.0374,0.19452192407892838,-1.1330342378814389
1690.0,Croatia,9.553,10.0374,0.19452192407892838,-2.4902077351622895
1500.0,Cyprus,19.294,19.2978,0.13199545446718997,-0.028788870157212976
1510.0,Cyprus,19.342,19.2978,0.13199545446718997,0.33486001603931587
1520.0,Cyprus,19.224,19.2978,0.13199545446718997,-0.5591101625271722
1530.0,Cyprus,19.266,19.2978,0.13199545446718997,-0.2409173871052128
1540.0,Cyprus,19.338,19.2978,0.13199545446718997,0.30455594218962084
1550.0,Cyprus,19.279,19.2978,0.13199545446718997,-0.14242914709363663
1560.0,Cyprus,19.301,19.2978,0.13199545446718997,0.024243259079766794
1570.0,Cyprus,19.305,19.2978,0.13199545446718997,0.05454733292948875
1580.0,Cyprus,19.329,19.2978,0.13199545446718997,0.23637177602776663
1590.0,Cyprus,19.265,19.2978,0.13199545446718997,-0.2484934055676231
1600.0,Cyprus,19.335,19.2978,0.13199545446718997,0.28182788680233606
1610.0,Cyprus,19.317,19.2978,0.13199545446718997,0.14545955447862768
1620.0,Cyprus,19.446,19.2978,0.13199545446718997,1.1227659361318443
1630.0,Cyprus,19.128,19.2978,0.13199545446718997,-1.2864079349202566
1640.0,Cyprus,19.249,19.2978,0.13199545446718997,-0.369709700966484
1650.0,Cyprus,19.286,19.2978,0.13199545446718997,-0.08939701785662996
1660.0,Cyprus,19.368,19.2978,0.13199545446718997,0.5318364960624412
1670.0,Cyprus,19.519,19.2978,0.13199545446718997,1.6758152838890614
1680.0,Cyprus,18.88,19.2978,0.13199545446718997,-3.165260513602399
1690.0,Cyprus,19.485,19.2978,0.13199545446718997,1.418230656166519
1500.0,Czech Republic,7.167,6.9665,0.2541699597140712,0.788842238577496
1510.0,Czech Republic,6.839,6.9665,0.2541699597140712,-0.5016328449807003
1520.0,Czech Republic,7.284,6.9665,0.2541699597140712,1.249164143383317
1530.0,Czech Republic,7.462,6.9665,0.2541699597140712,1.9494829387289243
1540.0,Czech Republic,7.124,6.9665,0.2541699597140712,0.6196641026232194
1550.0,Czech Republic,7.241,6.9665,0.2541699597140712,1.0799860074290402
1560.0,Czech Republic,6.81,6.9665,0.2541699597140712,-0.615729727368471
1570.0,Czech Republic,6.814,6.9665,0.2541699597140712,-0.5999922263494668
1580.0,Czech Republic,6.955,6.9665,0.2541699597140712,-0.045245315429631346
1590.0,Czech Republic,6.747,6.9665,0.2541699597140712,-0.8635953684177581
1600.0,Czech Republic,6.899,6.9665,0.2541699597140712,-0.26557032969566546
1610.0,Czech Republic,7.129,6.9665,0.2541699597140712,0.639335978896972
1620.0,Czech Republic,6.947,6.9665,0.2541699597140712,-0.07672031746763622
1630.0,Czech Republic,7.093,6.9665,0.2541699597140712,0.49769846972595183
1640.0,Czech Republic,6.909,6.9665,0.2541699597140712,-0.22622657714816025
1650.0,Czech Republic,6.936,6.9665,0.2541699597140712,-0.11999844526989335
1660.0,Czech Republic,7.01,6.9665,0.2541699597140712,0.17114532358165083
1670.0,Czech Republic,6.836,6.9665,0.2541699597140712,-0.5134359707449525
1680.0,Czech Republic,6.906,6.9665,0.2541699597140712,-0.23802970291241252
1690.0,Czech Republic,6.222,6.9665,0.2541699597140712,-2.9291423771618237
1500.0,Denmark,7.606,7.3462,0.29486278700082635,0.8810877854154996
1510.0,Denmark,7.235,7.3462,0.29486278700082635,-0.3771245640423512
1520.0,Denmark,7.716,7.3462,0.29486278700082635,1.254142659917829
1530.0,Denmark,7.813,7.3462,0.29486278700082635,1.5831092310698802
1540.0,Denmark,7.369,7.3462,0.29486278700082635,0.07732410126048309
1550.0,Denmark,7.624,7.3462,0.29486278700082635,0.9421331285158798
1560.0,Denmark,7.212,7.3462,0.29486278700082635,-0.45512694689283995
1570.0,Denmark,7.296,7.3462,0.29486278700082635,-0.1702486790910603
1580.0,Denmark,7.349,7.3462,0.29486278700082635,0.00949594226006123
1590.0,Denmark,7.232,7.3462,0.29486278700082635,-0.38729878789241506
1600.0,Denmark,7.245,7.3462,0.29486278700082635,-0.34321048454214026
1610.0,Denmark,7.482,7.3462,0.29486278700082635,0.4605531996128762
1620.0,Denmark,7.172,7.3462,0.29486278700082635,-0.5907832648936867
1630.0,Denmark,7.629,7.3462,0.29486278700082635,0.9590901682659854
1640.0,Denmark,7.404,7.3462,0.29486278700082635,0.19602337951122437
1650.0,Denmark,7.347,7.3462,0.29486278700082635,0.0027131263600196458
1660.0,Denmark,7.252,7.3462,0.29486278700082635,-0.31947062889199324
1670.0,Denmark,6.979,7.3462,0.29486278700082635,-1.2453249992477702
1680.0,Denmark,7.507,7.3462,0.29486278700082635,0.5453383983634036
1690.0,Denmark,6.455,7.3462,0.29486278700082635,-3.022422765058861
1500.0,England,9.113,8.86625,0.23442468771553537,1.0525768527392456
1510.0,England,8.747,8.86625,0.23442468771553537,-0.5086921567949614
1520.0,England,9.07,8.86625,0.23442468771553537,0.8691490729305849
1530.0,England,9.251,8.86625,0.23442468771553537,1.641252053055422
1540.0,England,8.889,8.86625,0.23442468771553537,0.09704609280574013
1550.0,England,9.097,8.86625,0.23442468771553537,0.984324655601138
1560.0,England,8.799,8.86625,0.23442468771553537,-0.28687251609611375
1570.0,England,8.708,8.86625,0.23442468771553537,-0.675056887319097
1580.0,England,8.766,8.86625,0.23442468771553537,-0.4276426726934582
1590.0,England,8.753,8.86625,0.23442468771553537,-0.48309758286817006
1600.0,England,8.83,8.86625,0.23442468771553537,-0.15463388414102805
1610.0,England,8.964,8.86625,0.23442468771553537,0.41697826689062345
1620.0,England,8.718,8.86625,0.23442468771553537,-0.6323992641077808
1630.0,England,9.143,8.86625,0.23442468771553537,1.1805497223732018
1640.0,England,8.899,8.86625,0.23442468771553537,0.1397037160170564
1650.0,England,8.903,8.86625,0.23442468771553537,0.15676676530158895
1660.0,England,8.855,8.86625,0.23442468771553537,-0.047989826112733634
1670.0,England,8.636,8.86625,0.23442468771553537,-0.9821917744405847
1680.0,England,9.015,8.86625,0.23442468771553537,0.6345321452683417
1690.0,England,8.169,8.86625,0.23442468771553537,-2.974302778409091
1500.0,Estonia,4.639,4.4734,0.31047610298751777,0.5333743834276937
1510.0,Estonia,4.429,4.4734,0.31047610298751777,-0.14300617526684362
1520.0,Estonia,4.975,4.4734,0.31047610298751777,1.6155832773389516
1530.0,Estonia,4.87,4.4734,0.31047610298751777,1.2773929979916845
1540.0,Estonia,4.478,4.4734,0.31047610298751777,0.014815955095213475
1550.0,Estonia,4.743,4.4734,0.31047610298751777,0.8683438029716554
1560.0,Estonia,4.313,4.4734,0.31047610298751777,-0.5166259124504946
1570.0,Estonia,4.591,4.4734,0.31047610298751777,0.37877311286894216
1580.0,Estonia,4.66,4.4734,0.31047610298751777,0.6010124392971471
1590.0,Estonia,4.413,4.4734,0.31047610298751777,-0.19453993211976078
1600.0,Estonia,4.323,4.4734,0.31047610298751777,-0.4844173144174192
1610.0,Estonia,4.656,4.4734,0.31047610298751777,0.5881290000839164
1620.0,Estonia,4.323,4.4734,0.31047610298751777,-0.4844173144174192
1630.0,Estonia,4.649,4.4734,0.31047610298751777,0.5655829814607662
1640.0,Estonia,4.556,4.4734,0.31047610298751777,0.26604301975318545
1650.0,Estonia,4.438,4.4734,0.31047610298751777,-0.11401843703707948
1660.0,Estonia,4.3,4.4734,0.31047610298751777,-0.5584970898934895
1670.0,Estonia,4.009,4.4734,0.31047610298751777,-1.4957672926559182
1680.0,Estonia,4.563,4.4734,0.31047610298751777,0.28858903837633565
1690.0,Estonia,3.54,4.4734,0.31047610298751777,-3.0063505404070527
1500.0,Finland,1.16,1.04755,0.30968413024615227,0.3631119228183217
1510.0,Finland,1.034,1.04755,0.30968413024615227,-0.04375426015285233
1520.0,Finland,1.486,1.04755,0.30968413024615227,1.4157974438389795
1530.0,Finland,1.353,1.04755,0.30968413024615227,0.9863275840360732
1540.0,Finland,1.017,1.04755,0.30968413024615227,-0.09864890388705881
1550.0,Finland,1.318,1.04755,0.30968413024615227,0.873309199877414
1560.0,Finland,0.938,1.04755,0.30968413024615227,-0.35374754241660455
1570.0,Finland,1.163,1.04755,0.30968413024615227,0.37279921288906437
1580.0,Finland,1.263,1.04755,0.30968413024615227,0.6957088819138055
1590.0,Finland,1.015,1.04755,0.30968413024615227,-0.10510709726755364
1600.0,Finland,0.858,1.04755,0.30968413024615227,-0.6120752776363977
1610.0,Finland,1.219,1.04755,0.30968413024615227,0.5536286275429199
1620.0,Finland,0.815,1.04755,0.30968413024615227,-0.7509264353170367
1630.0,Finland,1.23,1.04755,0.30968413024615227,0.5891486911356411
1640.0,Finland,1.151,1.04755,0.30968413024615227,0.3340500526060953
1650.0,Finland,1.039,1.04755,0.30968413024615227,-0.027608776701615594
1660.0,Finland,0.914,1.04755,0.30968413024615227,-0.43124586298254225
1670.0,Finland,0.572,1.04755,0.30968413024615227,-1.5355969310471589
1680.0,Finland,1.308,1.04755,0.30968413024615227,0.8410182329749397
1690.0,Finland,0.098,1.04755,0.30968413024615227,-3.066188762224434
1500.0,France,10.43,10.17725,0.23329422917942266,1.0833958511919004
1510.0,France,10.026,10.17725,0.23329422917942266,-0.6483229376568812
1520.0,France,10.342,10.17725,0.23329422917942266,0.7061897783733574
1530.0,France,10.622,10.17725,0.23329422917942266,1.906390919159639
1540.0,France,10.27,10.17725,0.23329422917942266,0.39756662788545155
1550.0,France,10.442,10.17725,0.23329422917942266,1.134833042939886
1560.0,France,10.091,10.17725,0.23329422917942266,-0.3697048156886387
1570.0,France,9.897,10.17725,0.23329422917942266,-1.2012727489477033
1580.0,France,10.037,10.17725,0.23329422917942266,-0.6011721785545585
1590.0,France,9.979,10.17725,0.23329422917942266,-0.849785272003153
1600.0,France,10.159,10.17725,0.23329422917942266,-0.07822739578339219
1610.0,France,10.291,10.17725,0.23329422917942266,0.4875817134444263
1620.0,France,10.092,10.17725,0.23329422917942266,-0.36541838304296814
1630.0,France,10.392,10.17725,0.23329422917942266,0.9205114106566179
1640.0,France,10.124,10.17725,0.23329422917942266,-0.22825253838167836
1650.0,France,10.211,10.17725,0.23329422917942266,0.14466710179120182
1660.0,France,10.286,10.17725,0.23329422917942266,0.46614955021609644
1670.0,France,10.129,10.17725,0.23329422917942266,-0.20682037515335613
1680.0,France,10.191,10.17725,0.23329422917942266,0.0589384488778976
1690.0,France,9.534,10.17725,0.23329422917942266,-2.757247799324206
1500.0,Germany,8.29,8.02825,0.28043141107192227,0.933383314656104
1510.0,Germany,7.877,8.02825,0.28043141107192227,-0.5393475695959359
1520.0,Germany,8.349,8.02825,0.28043141107192227,1.143773440977828
1530.0,Germany,8.552,8.02825,0.28043141107192227,1.8676581128983212
1540.0,Germany,8.138,8.02825,0.28043141107192227,0.3913612943018442
1550.0,Germany,8.326,8.02825,0.28043141107192227,1.0617569510558027
1560.0,Germany,7.883,8.02825,0.28043141107192227,-0.5179519635293195
1570.0,Germany,7.843,8.02825,0.28043141107192227,-0.6605893373067571
1580.0,Germany,7.967,8.02825,0.28043141107192227,-0.21841347859670204
1590.0,Germany,7.818,8.02825,0.28043141107192227,-0.7497376959176568
1600.0,Germany,7.96,8.02825,0.28043141107192227,-0.24337501900775244
1610.0,Germany,8.183,8.02825,0.28043141107192227,0.5518283398014611
1620.0,Germany,7.931,8.02825,0.28043141107192227,-0.3467871149963943
1630.0,Germany,8.256,8.02825,0.28043141107192227,0.812141546945286
1640.0,Germany,8.001,8.02825,0.28043141107192227,-0.09717171088588086
1650.0,Germany,8.025,8.02825,0.28043141107192227,-0.011589286619415124
1660.0,Germany,8.056,8.02825,0.28043141107192227,0.09895467805809467
1670.0,Germany,7.844,8.02825,0.28043141107192227,-0.65702340296232
1680.0,Germany,8.071,8.02825,0.28043141107192227,0.15244369322463577
1690.0,Germany,7.195,8.02825,0.28043141107192227,-2.9713147925012433
1500.0,Greece,13.444,13.4682,0.12946838671233513,-0.18691821698349012
